"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260585425/0/60/45/2a8b35c7f11e2f8dd6d522691aec3450/16/7ec2560308c1531e4b495c6f41d71ab2/260585425.JPG","F1323624","Residential Attached","S","1806 13688 100TH AVENUE","Whalley","106","1","2012","0.00","Apartment/Condo","North Surrey","028-698-762","V3T 0G5",,,,"$222,000","0.99","$384.75","1/22/2014","Apartment/Condo","1","APT","$224,800"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260537711/0/60/45/0bcc61b00d287db6b94a279718cbacd1/16/e288d54c30cbe1fae8fb2c84ac2b4eb9/260537711.JPG","V1028254","Land Only","S","LT 101 746 UPPER CRESCENT","Britannia Beach","123",,,"8,021.00",,"Squamish","026-458-586","V0N 1J0","40.00","Allowed Access","House/Single Family","$224,000","0.93","$27.93","1/18/2014","House/Single Family",,"RS1","$239,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260635154/0/60/45/6e39d7e7f8298ec80608a6e7c0b6493b/16/0f8ce2c6bcf7194edee40fdaaf935eac/260635154.JPG","V1035307","Residential Attached","S","303 617 E SMITH AVENUE","Coquitlam West","75","1","2013","0.00","Apartment/Condo","Coquitlam","800-081-489","V3J 0C3",,,,"$224,450","0.98","$423.49","1/21/2014","Apartment/Condo","1","MULTI","$229,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260321753/0/60/45/6f645e9af574ca1fc02f6c57512b1cda/14/00a7c8d8d7002fce5cf7b62ccc8d49c0/260321753.JPG","H1302314","Residential Attached","S","9 1640 MACKAY CRESCENT","Agassiz","227","3","2013","0.00","Townhouse","Agassiz","029-183-171","V0M 1A3",,,,"$224,806","0.96","$136.58","1/18/2014","Townhouse","3","R5","$234,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260160481/0/60/45/89654645ea9c5c081c608ac53fe59837/13/1cbf1cb4446e1e0212acfeb4791d922a/260160481.JPG","N225858","Residential Detached","S","311 CENTENNIAL DRIVE","Mackenzie -Town","296","4","1971","7,611.00","House/Single Family","Mackenzie (Zone 69)","010-787-658","V0J 2C0","0.00",,,"$225,000","0.94","$98.21","1/22/2014","House/Single Family","2","R1","$239,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260721121/0/60/45/3cb6d906cf45123fae79bc99ab87ac5c/15/05a5bf554db54fc6271e6cae4b3b7633/260721121.JPG","F1400876","Residential Attached","S","1405 3150 GLADWIN ROAD","Central Abbotsford","5","2","1990","0.00","Apartment/Condo","Abbotsford","014-762-722","V2T 5S9",,,,"$225,000","0.92","$208.33","1/15/2014","Apartment/Condo","2","BMH","$245,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260666100/0/60/45/ddd083aa8b501249d4ebd7a961765f93/15/268bd8510c83e41aca8a70cfb8a4b5d0/260666100.JPG","F1326333","Residential Attached","S","208 32729 GARIBALDI DRIVE","Abbotsford West","49","2","2007","0.00","Apartment/Condo","Abbotsford","027-191-796","V2T 0A6","0.00",,,"$227,000","0.95","$202.14","1/14/2014","Apartment/Condo","2","RML","$239,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259691958/0/60/45/7a27877c2380747952aa8b2ad4405be5/14/745433d74229db0d093638f86fec5258/259691958.JPG","H1203272","Land Only","S","711 2ND STREET","Cultus Lake","541",,,"0.00",,"Cultus Lake","700-005-136","V2R 5B5","12.19","Lane Access","House/Single Family","$229,900","1.00",,"1/16/2014","House/Single Family",,"R1-B","$229,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260688782/0/60/45/60e52e672a5710653b4b9621e362e2e4/15/48ada911f90847c659fe65b80f54c690/260688782.JPG","V1038944","Residential Attached","S","203 11887 BURNETT STREET","East Central","34","1","2013","0.00","Apartment/Condo","Maple Ridge","029-203-473","V2X 6P6",,,,"$229,900","1.00","$264.25","1/14/2014","Apartment/Condo","1","RM-2","$229,900"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260553047/0/60/45/d9ab80c17bf82a1a630d2faebdf0253c/16/e89ff8633a6475cf988880bbf8d13630/260553047.JPG","V1029409","Residential Attached","S","408 12079 HARRIS ROAD","Central Meadows","108","1","2010","0.00","Apartment/Condo","Pitt Meadows","028-326-962","V3Y 0C7",,,,"$230,000","0.96","$291.88","1/12/2014","Apartment/Condo","1","RM1","$239,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260546583/0/60/45/ad0cfab7b4ec62b5c75b33c66e3d807e/15/36d3ada11b2aaf4c27f0a5aeb201c2c5/260546583.JPG","F1322307","Residential Attached","S","106 2229 152ND STREET","Sunnyside Park Surrey","113","1","1994","0.00","Apartment/Condo","South Surrey White Rock","018-548-628","V4A 4P1","0.00",,,"$230,000","0.98","$226.82","1/14/2014","Apartment/Condo","2","RMS-2","$234,800"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260721080/0/60/45/1fbccc9732430bfa3623b72401877787/16/83819c966634ecf5996d84973130f1f7/260721080.JPG","V1041718","Residential Attached","S","303 2388 WELCHER AVENUE","Central Pt Coquitlam","3","2","1994","0.00","Apartment/Condo","Port Coquitlam","018-594-603","V3C 1X5",,,,"$230,000","0.96","$240.84","1/17/2014","Apartment/Condo","2","MFD","$239,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260530323/0/60/45/2b0f8a99b788e4c908dbdb68e38b1b7c/16/752a009d54c88f592498b21011b3e6fe/260530323.JPG","V1027557","Residential Attached","S","1102 833 AGNES STREET","Downtown NW","122","1","2006","0.00","Apartment/Condo","New Westminster","026-643-910","V3M 0B1",,,,"$232,000","0.97","$414.29","1/16/2014","Apartment/Condo","1","RM6","$239,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260726420/0/60/45/a0441b6bbb5ea870d3651e1ffd0c0ec2/16/a2a901c48634d9e9d96357dbc357ab13/260726420.JPG","V1042304","Residential Attached","S","12123 SCHMIDT CRESCENT","Northwest Maple Ridge","6","3","1975","0.00","Townhouse","Maple Ridge","001-282-395","V2X 8A2",,,,"$233,000","0.98","$208.04","1/22/2014","Townhouse","2","RG","$237,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260620387/0/60/45/fe56df2510eb9270f64951b073c65c5d/16/acb8d350e4e986f9095ae41830ab018e/260620387.JPG","F1324803","Residential Attached","S","408 13550 HILTON ROAD","Bolivar Heights","88","2","2006","0.00","Apartment/Condo","North Surrey","026-603-730","V3R 5J4",,,,"$233,000","0.96","$235.35","1/21/2014","Apartment/Condo","2","APT","$242,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260737266/0/60/45/05aefe696ab3af12312e6bce4914dc9d/15/b103ae64490a14224bd61f51ecebf424/260737266.JPG","F1401627","Residential Attached","S","219 5655 210A STREET","Salmon River","0","2","2013","0.00","Apartment/Condo","Langley","029-085-829","V3A 0G4","0.00",,,"$233,900","1.00","$285.94","1/21/2014","Apartment/Condo","2","CD","$233,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260680308/0/60/45/a2be12c23adb6d4fd2214ae3af57e547/13/d08339e0b5efe46d8c447500119815cd/260680308.JPG","N232461","Residential Detached","S","4710 WEBER STREET","Terrace - City","41","4","1972","0.00","House/Single Family","Terrace (Zone 88)","008-371-288","V8G 4E6","50.00",,,"$234,500","0.98","$122.14","1/15/2014","House/Single Family","2","R1","$239,500"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260682044/0/60/45/10b66fe124f9d6abf652c0ef4820efc8/15/284cd7bf3326186d05b869d6d8283aea/260682044.JPG","V1038482","Residential Attached","S","201 260 NEWPORT DRIVE","North Shore Pt Moody","40","1","1998","0.00","Apartment/Condo","Port Moody","024-006-190","V3H 5C6",,,,"$234,900","0.98","$347.49","1/14/2014","Apartment/Condo","1","MF","$239,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260724698/0/60/45/ba42aae543fb7a1c114ec48300778322/13/2ac38024d17eed734d9394d4c4834714/260724698.JPG","N232841","Residential Detached","S","4710 CROCUS CRESCENT","West Austin","1","4","1974","10,454.00","House/Single Family","PG City North (Zone 73)","005-721-261","V2K 3H5","0.00",,,"$235,000","0.98","$112.71","1/14/2014","House/Single Family","3","RS1","$239,007"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260710471/0/60/45/120308f0165e2774b6d89b7b3e876366/16/55e44227ab842cb2e20288067a6c1462/260710471.JPG","V1040616","Residential Attached","S","222 4818 ELDORADO MEWS","Collingwood VE","7","1","2013","0.00","Apartment/Condo","Vancouver East","029-024-412","V5R 0B3",,,,"$237,000","0.95","$526.67","1/13/2014","Apartment/Condo","1","CD-1","$249,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260723878/0/60/45/b1684c4638a00a6562a5a4d2f0281fa5/16/af9865b2d3d775ef7067c597ba0a66ec/260723878.JPG","V1042029","Residential Attached","S","904 5189 GASTON STREET","Collingwood VE","7","1","1996","0.00","Apartment/Condo","Vancouver East","023-268-719","V5R 6C7",,,,"$238,000","0.89","$560.00","1/22/2014","Apartment/Condo","1","CD-1","$268,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260548671/0/60/45/438f522ee47cf314805ba70949fefadf/13/047e95ab5d8bf5b251ab9615a57d4a14/260548671.JPG","N231136","Residential Detached","S","4603 VALLEY CRESCENT","Foothills","115","5","9999","7,200.00","House/Single Family","PG City West (Zone 71)","009-706-810","V2M 5L9","0.00",,,"$238,500","0.98","$120.70","1/16/2014","House/Single Family","2","RS2","$242,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260710988/0/60/45/85bb60238ad201ea71b0f6f02c72cc56/14/92ae3886078021c8afd2b4a24b92d289/260710988.JPG","H1400064","Residential Attached","S","3 47315 SYLVAN DRIVE","Promontory","6","3","2013","0.00","Townhouse","Sardis","028-954-602","V2R 0R4",,,,"$239,543","0.98","$188.62","1/12/2014","Townhouse","3","R4","$244,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260728677/0/60/45/b986e74d0fff7a4d0d874bd3b51d1943/16/20d24963d448ed4fdc7f905967e6abd1/260728677.JPG","V1042533","Residential Attached","S","130 1252 TOWN CENTRE BOULEVARD","Canyon Springs","5","1","1996","0.00","Apartment/Condo","Coquitlam","023-339-713","V3B 7R7",,,,"$239,900","1.00","$365.14","1/21/2014","Apartment/Condo","1","STRATA","$239,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260664374/0/60/45/7ca1c4763ac511e151d85269f5e51f43/13/e369fed07fba6911d11485c7c56df8fd/260664374.JPG","N232341","Residential Detached","S","48 STIKINE STREET","Kitimat","49","2","1956","6,100.00","House/Single Family","Kitimat (Zone 89)","008-401-900","V8C 1W5","0.00",,,"$240,000","1.00","$214.29","1/13/2014","House/Single Family","1","R1-A","$239,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260680387/0/60/45/0d1a8c670215ee0fd74c9448be8a1d2d/14/0758028e358df286dd860f98a4fb46a2/260680387.JPG","H1304451","Residential Attached","S","207A 45595 TAMIHI WAY","Vedder S Watson-Promontory","49","2","2006","0.00","Apartment/Condo","Sardis","027-158-497","V2R 5Y1","0.00",,,"$240,000","0.98","$198.51","1/22/2014","Apartment/Condo","2","CD10","$244,950"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260700845/0/60/45/3667addfe82c6e83a1ebf7faf4ab0a2c/15/9a53423d7d328d70e5646d050de80ba7/260700845.JPG","F1327416","Residential Detached","S","11772 MCGIMPSEY ROAD","Lake Errock","29","2","1995","0.00","House with Acreage","Mission","017-814-987","V0M 1N0",,,,"$240,000","0.96","$240.00","1/21/2014","House with Acreage","2","RES","$249,000"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260705894/0/60/45/b4ec596ca2d9a142395df1d98069eba8/16/7253d2e2158b5fd415259ee902e25dd1/260705894.JPG","V1040080","Residential Attached","S","2 38468 WILSON CRESCENT","Dentville","21","3","1990","0.00","Townhouse","Squamish","016-240-898","V8B 0M4",,,,"$240,000","0.97","$219.38","1/21/2014","Townhouse","2","R5","$248,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260716577/0/60/45/0dc3a57470075edbe519ea47f9a33dec/13/d098825236c8f94a998ce20003ddcc34/260716577.JPG","N232769","Residential Detached","S","2384 MOSS AVENUE","South Fort George","12","6","1979","6,382.41","House/Single Family","PG City Central (Zone 72)","008-289-433","V2L 5H7","0.00",,,"$240,000","0.96","$77.20","1/21/2014","House/Single Family","4","RS2","$249,007"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260712683/0/60/45/d88f5c465faa9a583ece9119ab5c4a34/15/4a6c2cc8d9200562033702e86f5c5241/260712683.JPG","F1400479","Residential Attached","S","307 22150 48TH AVENUE","Murrayville","11","2","1997","0.00","Apartment/Condo","Langley","023-764-881","V3A 8R5",,,,"$240,000","0.96","$203.05","1/17/2014","Apartment/Condo","2","RM4","$249,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260679450/0/60/45/2d2ac67fcee9d899c108a07d14e89487/15/191f2dbca1048461ed49ddb7a190d02f/260679450.JPG","F1326769","Residential Attached","S","11 20601 EASTLEIGH CRESCENT","Langley City","47","4","1970","0.00","Townhouse","Langley","000-981-486","V3A 4C3",,,,"$240,200","1.00","$119.80","1/19/2014","Townhouse","3","ROW","$239,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260622423/0/60/45/2233a620de37342d5dcd103ec474c4a8/16/f7654a369d9a21966f532f264ee2d594/260622423.JPG","V1035130","Residential Attached","S","501 9025 HIGHLAND COURT","Simon Fraser Univer.","67","1","2013","0.00","Apartment/Condo","Burnaby North","029-091-152","V5A 0A8",,,,"$242,000","0.97","$603.49","1/12/2014","Apartment/Condo","1","STRATA","$250,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260200094/0/60/45/6724fad207cdf8ac483b37368611eb4c/16/3995704cbda904b9be1284a34e821236/260200094.JPG","V1002299","Residential Attached","S","5136 HASTINGS STREET","Capitol Hill BN","270","2","1983","0.00","Townhouse","Burnaby North","001-532-880","V5B 1P6",,,,"$243,000","0.94","$297.43","1/13/2014","Townhouse","1","RM2","$259,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260646387/0/60/45/47fb2fe3bbd5772e45a1b47e239a1e06/15/b5406baee8f68efda6b191547a7281a3/260646387.JPG","F1325639","Residential Attached","S","111 9475 PRINCE CHARLES BOULEVARD","Queen Mary Park Surrey","59","2","1979","0.00","Townhouse","Surrey","001-760-939","V3V 7G1","0.00",,,"$244,000","0.96","$159.58","1/12/2014","Townhouse","3","RM-15","$254,785"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260226873/0/60/45/cbd3c9699b5e6a1b43b35b78050417a0/13/257362c1998feecc3e34fd565316d483/260226873.JPG","N226745","Residential Detached","S","7118 NOVETA ROAD","Bridge Lake/Sheridan Lake","264","3","1999","0.00","House with Acreage","100 Mile House (Zone 10)","003-351-181","V0K 1E0","0.00",,,"$245,000","0.98","$83.42","1/15/2014","House with Acreage","3","RR3","$249,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1044031","Residential Attached","S","1903 5665 BOUNDARY ROAD","Collingwood VE","0","1","2016","0.00","Apartment/Condo","Vancouver East","800-083-201","V5R 2P9",,,,"$245,900","1.00","$534.57","1/21/2014","Apartment/Condo","1","CD-1","$245,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260724671/0/60/45/95038ba715553f2bdb9e120085871868/16/5d81173b9fa3f4d10e55b8f3c354bc2b/260724671.JPG","V1042132","Residential Attached","S","2004 9521 CARDSTON COURT","Government Road","8","2","1984","0.00","Apartment/Condo","Burnaby North","002-188-155","V3N 4R8",,,,"$246,500","0.97","$274.80","1/21/2014","Apartment/Condo","2","RM","$255,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260729334/0/60/45/c8587e609e583f80d773fdacf5307539/13/6f10f8b163bef29e30306f597e46064d/260729334.JPG","N232888","Residential Detached","S","6200 CROWN DRIVE","Hart Highlands","5","5","1970","21,780.00","House/Single Family","PG City North (Zone 73)","011-727-632","V2K 2E8","0.00",,,"$247,007","0.95","$85.17","1/22/2014","House/Single Family","3","RS1","$259,007"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260557515/0/60/45/fc00d9c9b1ab32f7a2513af405dce2fd/16/c2d1e16a166e18a540b6b5fa965dd140/260557515.JPG","V1029689","Residential Attached","S","601 4105 IMPERIAL STREET","Metrotown","117","2","1977","0.00","Apartment/Condo","Burnaby South","001-429-736","V5J 1A6",,,,"$247,500","0.94","$273.48","1/21/2014","Apartment/Condo","2","APT","$264,500"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260731915/0/60/45/31c41ac423b8bd0f84b3f6525906658c/13/2e2dca20e96dc8b3ab25583916a002b0/260731915.JPG","N232901","Residential Detached","S","2523 VANIER DRIVE","Westwood","2","5","1972","0.00","House/Single Family","PG City West (Zone 71)","010-480-111","V2N 1T8","68.00",,,"$248,000","0.97","$124.25","1/22/2014","House/Single Family","3","RS2","$255,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260647054/0/60/45/f102154365b3352feb061cfd7c7d315a/16/363c978b950d45add7e2d6d5566c3816/260647054.JPG","V1036141","Residential Attached","S","402 38 LEOPOLD PLACE","Downtown NW","64","2","1992","0.00","Apartment/Condo","New Westminster","017-847-290","V3L 2C6",,,,"$248,000","0.95","$212.33","1/16/2014","Apartment/Condo","2","MF","$259,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260572054/0/60/45/97f13aacb826529e876c6f60718a598c/15/568638b4e0ec13f7c62b6796c79b325f/260572054.JPG","V1030786","Residential Attached","S","9 12075 207A STREET","Northwest Maple Ridge","110","2","1988","0.00","Townhouse","Maple Ridge","007-578-504","V2X 9X8",,,,"$248,000","0.96","$219.08","1/21/2014","Townhouse","2","RM-1","$257,900"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1041522","Residential Attached","S","165 4099 STOLBERG STREET","East Cambie","2","1","2013","0.00","Apartment/Condo","Richmond","800-082-711","V6X 0J4",,,,"$249,800","1.00","$429.95","1/13/2014","Apartment/Condo","1","MF","$249,800"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260705083/0/60/45/148b30c4f2c6d1204477ea21152cde08/16/4bd495d140eb9a0082ee144f6bfe7d1b/260705083.JPG","V1039973","Residential Attached","S","318 8600 GENERAL CURRIE ROAD","Brighouse South","10","2","1991","0.00","Apartment/Condo","Richmond","015-686-311","V6Y 1M2",,,,"$250,000","0.96","$252.53","1/12/2014","Apartment/Condo","2","RAM1","$259,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260712638/0/60/45/2fb557e3be599ee8a895b17a7c07260f/16/ac19baa051045b9ccf1be4227ff0e91e/260712638.JPG","V1040888","Land Only","S","LOT 50 KELVIN GROVE WAY","Lions Bay","14",,,"15,706.00",,"West Vancouver","007-166-435","V0N 2E0",,"Road Access","House/Single Family","$250,000","0.93","$15.92","1/22/2014","House/Single Family",,"SFD","$269,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260720272/0/60/45/d75780c32ab97059646f6d3006ddb367/16/7547eb13a82d854d000b5ae6c2d6c09f/260720272.JPG","V1041640","Residential Attached","S","304 215 TWELFTH STREET","Uptown NW","4","2","1997","0.00","Apartment/Condo","New Westminster","023-677-830","V3M 4H4","0.00",,,"$250,000","0.99","$298.69","1/17/2014","Apartment/Condo","2","MF","$252,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260370745/0/60/45/a4d5b760adae37d7bbdd9db080e2c995/13/d35c100097720a71cabf3a4c9e472cae/260370745.JPG","N228916","Residential Detached","S","3596 SPOKIN LAKE ROAD","Williams Lake - Rural East","208","4","1980","435,598.00","Manufactured with Land","Williams Lake (Zone 27)","008-941-891","V0K 2G0","300.00",,,"$250,000","0.96","$79.52","1/21/2014","Manufactured with Land","3","RR-1","$260,000"
