"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128454/0/120/90/f7834fc4fffa1ee59951d9e586085dfd/15/33fecbbd3532f7bc852d8a77f76bfa0f/262128454.JPG","R2106827","Residential Detached","S","29 20071 24 AVENUE","Brookswood Langley","$18,500","1968","MANUF","1",,,,,,"48",,"604-619-9240",,"Langley",,,"0","2",,,,"Langley","Residential Detached",,,"024021",,"Detached",,"1/1/2017",,"Christina Marwood","Concrete Slab","1","$615.22",,,,,"9/9/2016",,,"1",,"900-580-787",,"V2Z 2A1",,"BC","Cozy home located in Fernridge Manufactured Home Park! This popular community is perfect for the Buyer looking for a quiet place to live. This 2 bedroom 1 bathroom home has been nicely maintained with a few updates over the years including flooring and paint. Hot Water tank water tank replaced within the last year. RV parking available, outdoor pool, and clubhouse that offers many activities throughout the week. 55+ restriction, no pets and no rentals. Close walk to restaurants, shops and pub. Quick possession available.","Easy to show. Park approval of buyer is required.","Fraser Valley","For Sale",,,,,,,,,"10/24/2016","$18,500","$23.24","0.74","11/9/2016","1","2","MH 1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262087091/0/120/90/d8884db40d231e00a17f14c13318792d/13/efb4b293429f703e792b305af4732c18/262087091.JPG","R2065464","Land Only","S","LOT 2 RAINBOW DRIVE","Canim/Mahood Lake","$19,000",,,,,,,,"Road Access",,,"250-395-3424",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Canim Lake","Land",,,,"No",,"Nearby","12/15/2016",,"ADAM OR MEL",,,"$293.13",,,"Yes",,"4/30/2016","Not Available",,,,"002-528-649","House/Single Family","V0K 1J0","No","BC","Great 1/2 acre building lot at Canim Lake Estates! Very nice private treed building site. Close to beautiful Canim Lake, the South Cariboo's largest lake, for your recreational enjoyment. Another adjacent lot available on MLS as well - family or friends each buy one! Gov't operated water system and power available at the road.  L#8061",,"BC Northern","For Sale","None",,"None",,"No",,,"City/Municipal","10/23/2016","$19,000",,"1.52","11/3/2016",,,"R1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261833426/0/120/90/89741f47b9579f2f231edb48cbfbe422/13/886bf11c7cddff7db8caf03ec97421aa/261833426.JPG","N246217","Land Only","S","LOT 47 KYLLO DRIVE","108 Ranch","$19,000",,,,,,,,"Road Access",,,"250-395-6599",,"100 Mile House (Zone 10)",,,,,"Yes","Not Available",,"108 Mile Ranch","Land",,"108 RANCH",,"Yes",,"At Lot Line","10/31/2017",,"RON KELLY",,,"$393.00",,,"Yes",,"6/19/2015","Available",,,,"008-006-466","House/Single Family","V0K 2Z0","No","BC","Nice building lot in the 108 Ranch, fully treed and close to school, golf course and shopping. The ranch has its own fire department, community center, elementary school and one of the nicest and most reasonably priced golf courses in B.C. In a quiet area with all services available. L#7597",,"BC Northern","For Sale","None",,"None",,"No",,,"Community","10/29/2016","$19,000",,"0.97","12/9/2016",,,"R1-1"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262087108/0/120/90/dc204201272b1fab321d65a0bc9d6b29/13/0a7e65d7de1cebfd89f8857c7ac140a3/262087108.JPG","R2065481","Land Only","S","LOT 8 SUMMIT ROAD","Canim/Mahood Lake","$20,000",,,,,,,,"Road Access",,,"250-395-3424",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Canim Lake","Land",,,,"No",,"None Available","12/15/2016",,"MEL OR ADAM",,,"$297.41",,,"Yes",,"4/30/2016","Not Available",,,,"007-513-372","House/Single Family","V0K 1J0","No","BC","Great 1/2 acre building lot at Canim Lake Estates! Very nice private treed building site. Close to beautiful Canim Lake, the South Cariboo's largest lake, for your recreational enjoyment. Another adjacent lot available on MLS as well - family or friends each buy one! Gov't operated water system and power available at the road.  L#8060",,"BC Northern","For Sale","None",,"None",,"No",,,"City/Municipal","10/23/2016","$20,000",,"1.21","11/3/2016",,,"R1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121469/0/120/90/81c3e51cd007f31b16174df5c424122b/13/92a29c2dc2da3c76309dfdde2c66e701/262121469.JPG","R2099842","Residential Detached","S","41 654 NORTH FRASER DRIVE","Quesnel - Town","$27,000","1978","MANUF","1",,,,,,"38",,"250-992-7202",,"Quesnel (Zone 28)",,,"0","2",,,,"Quesnel","Residential Detached",,"RIVER WALK MOBILE HOME PARK","412716/414337",,"Detached",,"2/28/2017",,"LR","None","1","$307.37",,,,,"8/4/2016",,,"1",,"800-107-528",,"V2J 1Z6",,"BC","Affordable living in a central location. Simplify your lifestyle when you live minutes to down town in this older mobile that's been well cared for. Two spacious bedrooms and one bath, great for retirees.  Flooring in some areas as been updated, cozy NG fireplace in living room. Newer Coleman furnace and hot water tank. Addition has small deck, entrance and extra storage.",,"BC Northern","For Sale",,,,,,,,,"10/29/2016","$27,000","$25.96","0.90","11/10/2016","1","2","MHP1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127292/0/120/90/f9a3c17bc77dcf51397815bea2c21df2/16/efb05df3a2fb9b2d8cbb4132b8864b1f/262127292.JPG","R2105665","Land Only","S","LOT 61 TIMBERLINE ROAD","Pender Harbour Egmont","$35,000",,,,,,,,"Road Access",,,"604-740-1239",,"Sunshine Coast",,,,,"No","Not Available",,"Egmont","Land",,"TIMBERLINE ROAD, EGMONT",,"No",,"At Lot Line","3/6/2017",,"Barbie",,,"$492.14",,,"Yes",,"9/6/2016","Not Available",,,,"007-495-293","House/Single Family","V0N 1N0","No","BC","Private lot in a lovely rural area of Earls Cove. The ferry to Powell River is a few minutes away, less than 10 minutes to Earls Cove shops and restaurants, and less than 1 hour to Sechelt. Please call for an information package.","All measurements are approximate and if important to the Buyer should be verified by the Buyer.","Greater Vancouver","For Sale","Septic",,"None",,"No",,,"City/Municipal","10/31/2016","$35,000","$1.87","1.00","11/2/2016",,,"RES"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124967/0/120/90/5245be3ce453c7acc7634467edf493e9/13/fcac9c4dac6e4d7d48674c2e5058ac08/262124967.JPG","R2103340","Residential Detached","S","7752 BREWER AVENUE","Burns Lake - Rural West","$35,050","1950","HACR","1",,,,,,"66",,"250-692-7288",,"Burns Lake (Zone 55)",,,"0","0",,,,"Burns Lake","Residential Detached",,,,,"Detached",,"11/19/2016",,"RE/MAX WRIGHTWAY","None","1","$436.66",,,,,"8/19/2016",,,"1",,"010-426-990",,"V0J 1E1",,"BC","Decker Lake 2.57 acre property with older 1152 sq ft older home of little value. Property is fully serviced and fenced with established trees, shrubs and potential garden site. Favourable location for Decker Lake Elementary School catchment. Quiet neighbourhood approximately 7 minutes from Burns Lake. A great building site and investment opportunity.","Court ordered sale. House of no value.","BC Northern","For Sale",,,,,,,,,"10/31/2016","$35,050","$30.43","0.83","11/8/2016","1","0","H-1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137050/0/120/90/d0d0c7a94d2eb964cf7ec865fd0dbcd9/15/b3a4f15c11ec42b38ae7013f70ff44c5/262137050.JPG","R2115423","Residential Detached","S","44 7850 KING GEORGE BOULEVARD","East Newton","$38,000","1988","MANUF","1",,,,,,"28",,"604-315-5759",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"Bear Creek Glen","47387",,"Detached",,"4/10/2017",,"Krystyna Watts","Other","1","$117.42",,,,,"10/10/2016",,,"1",,"900-580-949",,"V3W 5S3",,"BC","Bear Creek Glen - Single wide on double lot, 2 good sized bedrooms, open design, combined kitchen & eating area, large bright living room w/vaulted ceilings. Some recent improvements in process re painting. Nice private backyard w/storage shed, single carport, fruit trees. Park is age restricted to 55 yrs & over, 1 pet, close to all amenities ie. Costco, Superstore, transit to skytrain, etc.","Resident son is power of attorney for sale-owner (mother, in care facility). Some advent notice to showings appreciated as resident son is shift worker. Room sizes approx.","Fraser Valley","For Sale",,,,,,,,,"10/21/2016","$38,000","$41.13","0.86","11/15/2016","1","2","MHP"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262066159/0/120/90/1bf87710fb551f2e1807f0df21d1c4e2/13/bb179fc657393c49faca69829582b5c9/262066159.JPG","R2044532","Residential Detached","S","92 1000 INVERNESS ROAD","Aberdeen PG","$40,000","1984","MANUF","1",,,,,,"32",,"250-565-4668",,"PG City North (Zone 73)",,,"0","3",,,,"Prince George","Residential Detached",,"INVERNESS MOBILE HOME PARK","458614",,"Detached",,"12/31/2016",,"HELEN","Other","1","$497.41",,,,,"3/7/2016",,,"1",,"800-103-546",,"V2K 4V1",,"BC","14X70 mobile in a great mobile home park. New furnace in 2015 (per Seller)Quick possession is possible.","Buyer's brokerage commission as stated if buyer's agent physically present for first viewing, otherwise $500.00.  Electrical upgrades completed. Now waiting for Safety Authority. Foundation is cribbing.","BC Northern","For Sale",,,,,,,,,"10/22/2016","$40,000","$39.22","0.89","12/30/2016","1","3","MHP"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135811/0/120/90/f257992f20b211149cb4a26f3af23838/13/4155728a18cd8ed4503a5360e0202c2b/262135811.JPG","R2114184","Residential Detached","S","17 5701 AIRPORT DRIVE","Fort Nelson -Town","$43,000","1997","MANUF","1",,,,,,"19",,"250-321-0777",,"Fort Nelson (Zone 64)",,,"0","3",,,,"Fort Nelson","Residential Detached",,"SOUTHRIDGE MOBILE HOME PARK","30508",,"Detached",,"12/28/2016",,"CATHLEEN","Other","1","$708.57",,,,,"9/28/2016",,,"1",,"800-108-625",,"V0C 1R0",,"BC","Lovely living! What a nice little home and a nice little price too! Can't get into your own home for much less than this. Bright & modem mobile located in Southridge Park is sure to please. A 14' wide with an awesome layout, updated flooring, paint, hot water heater, dishwasher & more. The kitchen has a large pantry and the bathroom has a huge oval soaker tub with jets. Good sized master bedroom & two additional bedrooms will be enough room for a growing family. The yard backs onto a green belt. If you're interested in a nice solid home for yourself or as a great revenue property, this one is a must see!","Foundation is pilings.","BC Northern","For Sale",,,,,,,,,"10/24/2016","$43,000","$46.54","0.98","10/26/2016","1","3","RMH"
