"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning","List Price","Potential for Rezoning?","Days On Market","Depth","Floor Area -Grand Total","Frontage - Feet","Lot Sz (Acres)","Municipality","Sold Price Per SQFT","SP/OLP Ratio","Type"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262069561/0/120/90/b70daac83eb2577b1ef159ac3d35551d/13/f01d8bf1e9754a43efe55309cf3970bb/262069561.JPG","R2047934","Residential Detached","S","54 634 ELM STREET","Red Bluff/Dragon Lake","1974","Manufactured","1",,,,,,"42",,"250-983-9522",,"Quesnel (Zone 28)",,,"0","3",,,,"Quesnel","Residential Detached",,,"37842",,"Detached",,"9/15/2016",,"BILL INGRAM","Preserved Wood","1","$178.19",,,,,"3/15/2016",,,"1",,"800-103-784",,"V2J 6R1",,"BC","Here is a very affordable unit in a mobile home park close to shopping and schools, 3 bedrooms, some updates, electrical, flooring, et... Priced to sell. In a quiet south park.",,"BC Northern","For Sale",,,,,,,,,"3/23/2016","$13,500","$16.07","0.90","4/19/2016","1","3","MHP","$15,000",,"8",,"840",,"0.00",,"$16.07","0.90","Manufactured"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261576576/0/120/90/b17e4b6c6f469f2c75a6f13fd7276546/13/1995aa61424b4495f04711943f739c2c/261576576.JPG","N242934","Land Only","S","LOT 1 RIVER PARK ROAD","Quesnel - Town",,,,,,,,"Water Access",,,"250-983-9522",,"Quesnel (Zone 28)",,,,,"No","Not Available",,"Quesnel","Land",,,,"No",,"At Lot Line","3/31/2016",,"BILL INGRAM",,,"$120.00",,,"No",,"3/9/2015","At Lot Line",,,,"013-395-530","House/Single Family","V2J 2Y9","No","BC","Beautiful .57-acre lot close to town on quiet dead-end street. Great view of the Quesnel River.South and east exposure.Easy walking distance to shops, restaurants, and recreation. A great place to retire or raise your kids.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","3/24/2016","$18,000",,"0.73","4/6/2016",,,"R2","$24,500",,"377",,,"0.00","0.57","Quesnel Rural",,"0.73","House/Single Family"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045139/0/120/90/627c07b2f9c14406aebdc9e068e34f19/16/b94253fd57efd10b6e4e4358b1f52367/262045139.JPG","R2023512","Residential Detached","S","10 12868 229 STREET","East Central","1964","Manufactured","1",,,,,,"52",,"604-312-3705",,"Maple Ridge",,,"0","1",,,,"Maple Ridge","Residential Detached",,"ALOUETTE RIVER MHP","11722",,"Detached",,"1/6/2017",,"DEBBIE","Concrete Block","1","$159.64",,,,,"1/6/2016",,,"1",,"800-095-243",,"V2X 6R1",,"BC","Quiet 55+ park located on the banks of the Alouette River, enjoy the deer wondering through and the peace and quiet of the area. This is a lovely mobile, beautifully updated with laminate and tile floors, updated washroom, one bedroom plus den/storage room, nice paint tones, covered deck at front, second deck at back, detached carport with workshop, storage shed. No dogs, one cat allowed with restrictions.","No dogs, one cat allowed with restrictions, 55+ park, water tax approx. $45 quantity","Greater Vancouver","For Sale",,,,,,,,,"3/24/2016","$28,000","$66.83","0.94","5/18/2016","1","1","MOBILE","$29,900",,"78",,"419",,"0.00",,"$66.83","0.94","Manufactured"
"16","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/f80879035fc59a53ab300ff5fad301f0/NoPhotoAvailable.jpg","R2018635","Residential Detached","S","16280 ALLEN ROAD","Nukko Lake","1950","House/Single Family","1",,,,,,"66",,"250-981-8013",,"PG Rural North (Zone 76)",,,"0","3",,,,"Nukko Lake","Residential Detached",,,,,"Detached",,"4/29/2016",,"LYNNEA","Other","1","$537.47",,,,,"11/25/2015",,,"1",,"011-965-801",,"V2K 5K8",,"BC","Large corner lot in the community of Nukko Lake! 3 bed/2 bath. Large living room and kitchen with eating area. Potential to be a great home only steps away from Nukko Lake, Nukko Lake store, Community Hall, Elementary School, and more! The house could be fixed up to live in or removed to build your dream home right next to the lake. There is an old septic on land, shallow well, and power connected. Don't miss out on this amazing investment opportunity!","Measurements are approximates.   House has not been lived-in for approx. 20 years. Stairs to the house are rotten and broken...be very careful entering the home.","BC Northern","For Sale",,,,,,,,,"3/25/2016","$36,000","$37.82","0.80","4/11/2016","1","3","R3","$44,900",,"121","0","952","0.00","0.74",,"$37.82","0.80","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262067776/0/120/90/24487e80c75f74e1f24e6a4c109af563/13/787f1fc86e447587193622647aff8cc8/262067776.JPG","R2046149","Land Only","S","LOT 2 ELI'S ROAD","Lone Butte/Green Lk/Watch Lk",,,,,,,,"Allowed Access",,,"250-395-6196",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Lone Butte","Land",,,,"No",,"Available","3/14/2017",,"DAVE",,,"$552.75",,,"Yes",,"3/14/2016","Nearby",,,,"023-569-417",,"V0K 1X0","No","BC","Undeveloped property with big potential. Bring your creative ideas and get an awesome product. Crown land at back, super private, year-round creek, westerly views over marshlands and distant forest. Downed timber makes walking this property tough but the features make it worth your effort. Call to view or have a look on your own. Note: GST is applicable.  L#7909","GST is applicable.","BC Northern","For Sale","None",,"None",,"No",,,"None","3/26/2016","$39,000",,"1.00","3/31/2016",,,"RR-1","$39,000",,"12","0",,"0.00","12.08",,,"1.00","Other"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262038871/0/120/90/a12f780d79e193edaca81d299a0d86fd/13/5e75107774b7c264b2416648e3f4fa09/262038871.JPG","R2017244","Residential Detached","S","4 2202 BASALT AVENUE","Red Bluff/Dragon Lake","1981","Manufactured","1",,,,,,"35",,"250-992-7202",,"Quesnel (Zone 28)",,,"0","2",,,,"Quesnel","Residential Detached",,"HORSESHOE TRAILER PARK","4864479",,"Detached",,"6/30/2016",,"WILLIAM LACY","Other","1","$483.29",,,,,"11/21/2015",,,"1",,"800-033-084",,"V2J 4N4",,"BC","Looking for that starter home that is cheaper than renting, well here it is! Freshly updated mobile home in quiet, private park that is south of the city and only minutes from everything. 2 bedroom, 1 bathroom mobile home with newer roof and flooring, updated furnace and paint. Put some finishing touches on this lovely home to make it yours and enjoy the low maintenance lifestyle that only a trailer can afford. Nice fenced yard for the hairy kids, lovely big deck to enjoy those summer evenings and entertaining. This one is a must see.","Lockbox on door, vacant, bring offers... wood cribbing for foundation.","BC Northern","For Sale",,,,,,,,,"3/23/2016","$42,000","$39.03","0.87","4/5/2016","1","2","MHP","$48,500",,"123","0","1,076","0.00","0.00",,"$39.03","0.87","Manufactured"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261956087/0/120/90/851a633a5bcfa4d775122bc2c438acb4/16/fa25731801cd08a4a7c44e91dd88c708/261956087.JPG","V1138893","Land Only","S","LOT 41 MOUNTAINVIEW ROAD","Pender Harbour Egmont",,,,,,,,"Allowed Access",,,"604-932-7968",,"Sunshine Coast",,,,,"No","Not Available",,"Pender Harbour","Land",,,,"No",,"Nearby","12/31/2016",,"JAMES CLOUTIER",,,"$495.00",,,"Yes",,"8/12/2015","Not Available",,,,"007-494-840","House/Single Family","V0N 2K0","No","BC","1/2 Acre building lot around corner from ferry terminal in Earl's Cove. Perfect coastal getaway, having easy access to fishing and boating. Build your holiday or residential home here.",,"Greater Vancouver","For Sale","None",,"None",,"No",,,"City/Municipal","3/28/2016","$45,000","$45,000.00","0.90","9/6/2016",,,"RS1","$49,900","No","229","440",,"55.00","0.00","Sechelt Rural","$45,000.00","0.79","House/Single Family"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261854856/0/120/90/c471863254f3a6fc0e500b9ac9f8af00/13/8719cf6940e09d18e3d1ff04d9a44671/261854856.JPG","N246494","Residential Detached","S","40 CHAPMAN STREET","Granisle","1972","House/Single Family","1",,,,,,"44",,"250-847-3144",,"Burns Lake (Zone 55)",,,"2","3",,,,"Burns Lake","Residential Detached",,,,,"Detached",,"6/24/2016",,"JANTINA MEINTS","Concrete Perimeter","1","$1,834.00",,,,,"6/26/2015",,,"2",,"008-909-253",,"V0J 1W0",,"BC","Solid 5 bedroom home in Granisle. 3 bedrooms on the main floor and 2 bedrooms in the basement. This home has a freshly painted exterior. Large rec room in basement. Basement entry from the enclosed carport. Added insulation in the attic. Large sundeck in the back yard which backs on to a park. Newer laminate flooring. Great home for a great price!",,"BC Northern","For Sale",,,,,,,,,"3/25/2016","$46,500","$22.36","0.72","4/25/2016","2","5","R-1","$65,000",,"273",,"2,080","0.00","0.19","Granisle","$22.36","0.67","House/Single Family"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262057763/0/120/90/5b45695d4c3a5b9ed5e9658e23185162/16/9c5d36b8fea09204bce8fdf1825d1851/262057763.JPG","R2036136","Residential Attached","S","437 4315 NORTHLANDS BOULEVARD","Whistler Village","1998","Apartment/Condo","1",,,,,,"18",,"604-932-2300",,"Whistler",,,"0","0",,,,"Whistler","Residential Attached",,"CASCADE LODGE",,,"Attached",,"5/15/2016",,"SALLY WARNER","Concrete Slab","1","$1,139.21",,,,,"2/17/2016",,,"1",,"024-149-802",,"V0N 1B4",,"BC","Studio at the Cascade Lodge with mountain views. This 4th floor suite features a queen bed and convenience kitchen which includes hot plate, bar fridge, microwave, dishwasher, kettle and coffee maker. The luxurious bathroom is accented with a deep soaker tub.  The amenities include one of the largest heated outdoor swimming pools in the resort, 2 hot tubs, an exercise facility, sauna, underground parking and ski/bike storage.  Each suite in this concrete property is air-conditioned for those hot summer days.   Great value, central location and great opportunity to have a property in Whistler to use up to 56 days per year and generate rental income when not being used.",,"Greater Vancouver","For Sale",,,,"$269.10",,,,,"3/28/2016","$49,000","$190.66","0.96","4/11/2016","1","0","HA2","$51,000",,"40",,"257",,"0.00",,"$190.66","0.96","Apartment/Condo"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043633/0/120/90/4b98008dfc119d69658e8bf916b12c04/15/21c9c8d81fafc7da96049a8c597f9205/262043633.JPG","R2022006","Residential Detached","S","53 26892 FRASER HIGHWAY","Aldergrove Langley","1977","Manufactured","1",,,,,,"39",,"604-574-0161","2013","Langley",,,"0","1",,,,"Langley","Residential Detached",,"Aldergrove Mobile Home Park","23089",,"Detached",,"3/31/2016",,"Cyndi, Marianne or Touchbase","Other","1","$90.00",,,,,"1/1/2016",,,"1",,"900-577-443",,"V4W 3T6",,"BC","Completely Renovated, walk in to a tastefully decorated Shabby Chic close to 800sf, 1 bedroom + den that could be a spare bedroom. Laminate floors and crown moulding throughout. Spacious kitchen with plenty of cupboards, new dishwasher and microwave. NEW windows throughout. Heated floors in the bathroom. Fenced yard with space to grow your own vegetables and room to let the kids and dog play. Separate private patio off the kitchen perfect for family BBQ's. 3 car parking right out your front door. Nothing to do but move right in. Why rent or buy a condo when you can have your own manufactured home with private yard close to shopping and easy access to the Hwy. for much less!","All Measurements done by SeeVirtual 360. Easy to show. Pets allowed, no age restrictions. Need to incl. subject to interview with park mgr. Pad rental $675","Fraser Valley","For Sale",,,,,,,,,"3/25/2016","$54,000","$67.75","0.95","4/8/2016","1","1","MH","$57,000",,"84",,"797",,"0.00","Langley","$67.75","0.83","Manufactured"
